date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-02-09 00:50:00,40,0,22.79,42.5,22.066666666666695,41.26,23.29,42.7,21.39,43.59,20.79,48.1966666666667,5.8333333333333295,75.15999999999998,19.1222222222222,37.29,22.23,48.933333333333294,18.89,43.863333333333294,6.23333333333333,744.783333333333,79.1666666666667,10.1666666666667,27.0,2.78333333333333
2016-02-09 01:00:00,40,0,22.7,42.5,22.0,41.2,23.2,42.6266666666667,21.29,43.5,20.765,48.045,5.9,75.29999999999998,19.1,37.308333333333294,22.23,48.9811111111111,18.945,43.95,6.2,744.7999999999998,79.0,10.0,28.0,2.7
2016-02-09 01:10:00,60,0,22.7,42.433333333333294,21.963333333333296,41.2,23.2,42.7,21.23,43.433333333333294,20.7,47.8983333333333,5.9,75.15999999999998,19.1,37.4,22.24,49.04,18.963333333333296,44.1266666666667,6.21666666666667,744.7999999999998,79.0,9.66666666666667,30.0,2.7166666666666694
2016-02-09 01:20:00,50,0,22.6,42.29,21.89,41.2,23.2,42.7,21.1666666666667,43.4,20.7,47.765,5.8333333333333295,75.2566666666667,19.1,37.4222222222222,22.2,49.045,18.89,44.26,6.23333333333333,744.7999999999998,79.0,9.33333333333333,32.0,2.7333333333333294
2016-02-09 01:30:00,50,0,22.6,42.29,21.8566666666667,41.1633333333333,23.2,42.7,21.1,43.4,20.7,47.68166666666671,5.96666666666667,75.4633333333333,19.1,37.4722222222222,22.183333333333305,49.0094444444444,19.0,44.5,6.25,744.7999999999998,79.0,9.0,34.0,2.75
2016-02-09 01:50:00,40,0,22.5,42.29,21.79,41.09,23.1,42.73,21.0,43.29,20.6,47.4105555555556,6.1233333333333295,74.59333333333329,19.1,37.5,22.0444444444444,48.7561111111111,19.0,44.73,6.28333333333333,744.7999999999998,79.0,8.33333333333333,38.0,2.78333333333333
2016-02-09 02:00:00,40,0,22.5,42.29,21.73,41.09,23.1,42.7,21.0,43.29,20.6,47.3022222222222,6.15666666666667,74.6266666666667,19.1,37.545,22.05,48.745,19.0,44.79,6.3,744.7999999999998,79.0,8.0,40.0,2.8
2016-02-09 02:10:00,50,0,22.4266666666667,42.23,21.7,41.1266666666667,23.1,42.7,20.9266666666667,43.29,20.588888888888896,47.255,6.15666666666667,74.56,19.1,37.58,22.0,48.793333333333294,19.0,44.9,6.3,744.766666666667,79.8333333333333,8.16666666666667,40.0,2.95
2016-02-09 02:20:00,40,0,22.39,42.23,21.6333333333333,41.1266666666667,23.033333333333296,42.6266666666667,20.89,43.29,20.566666666666695,47.2,6.3333333333333295,74.68999999999998,19.1,37.5961111111111,22.0,49.0055555555556,19.0,44.9666666666667,6.3,744.733333333333,80.6666666666667,8.33333333333333,40.0,3.1
2016-02-09 02:40:00,40,0,22.29,42.29,21.6,41.09,23.033333333333296,42.6266666666667,20.79,43.2,20.5,47.09,6.4,75.43,19.1,37.7,21.963333333333296,49.29,19.0,45.1633333333333,6.3,744.6666666666669,82.3333333333333,8.66666666666667,40.0,3.4
2016-02-09 03:00:00,30,0,22.2,42.29,21.5,41.09,23.1,42.6633333333333,20.73,43.2,20.463333333333296,47.06,6.4,77.0333333333333,19.1,37.7,21.89,49.3327777777778,19.0,45.4666666666667,6.3,744.6,84.0,9.0,40.0,3.7
2016-02-09 03:10:00,30,0,22.1333333333333,42.29,21.5,41.1633333333333,23.1,42.59,20.7,43.2,20.4816666666667,47.075,6.4,77.29999999999998,19.1,37.745,21.89,49.2961111111111,19.0,45.73,6.3,744.483333333333,83.5,9.0,38.16666666666669,3.6333333333333298
2016-02-09 03:20:00,30,0,22.1,42.29,21.39,41.09,23.1,42.6633333333333,20.7,43.2,20.4205555555556,47.025,6.36666666666667,77.09,19.1,37.79,21.89,49.29,19.0,45.79,6.3,744.366666666667,83.0,9.0,36.33333333333329,3.56666666666667
2016-02-09 03:30:00,50,0,22.1,42.4,21.39,41.09,23.1,42.7,20.6666666666667,43.1633333333333,20.3961111111111,46.988333333333294,6.375,76.8225,19.1,37.79,21.851111111111095,49.2794444444444,19.0,45.933333333333294,6.3,744.25,82.5,9.0,34.5,3.5
2016-02-09 03:50:00,40,0,22.0,42.3266666666667,21.323333333333295,41.2,23.1,42.8266666666667,20.6,43.0,20.39,46.9388888888889,6.5,75.4933333333333,19.1,37.9,21.79,49.215,19.033333333333296,46.1566666666667,6.3,744.016666666667,81.5,9.0,30.8333333333333,3.36666666666667
2016-02-09 04:00:00,50,0,22.0,42.4,21.29,41.23,23.1,42.9,20.6,43.0,20.373333333333296,46.9,6.43333333333333,75.15999999999998,19.1,37.9,21.77,49.45,19.033333333333296,46.23,6.3,743.9,81.0,9.0,29.0,3.3
2016-02-09 04:20:00,50,0,21.89,42.4,21.26,41.26,23.1,42.933333333333294,20.5,43.0,20.29,46.9,6.5,74.4633333333333,19.05,37.8622222222222,21.775,49.59,19.066666666666695,46.4666666666667,6.26666666666667,743.6666666666669,80.3333333333333,8.66666666666667,28.666666666666696,3.13333333333333
2016-02-09 04:30:00,40,0,21.8566666666667,42.4666666666667,21.2,41.2,23.1,42.933333333333294,20.5,43.0,20.29,46.8327777777778,6.59,73.7,19.033333333333296,37.915,21.775,49.535,19.066666666666695,46.5266666666667,6.25,743.5499999999998,80.0,8.5,28.5,3.05
2016-02-09 04:40:00,50,0,21.79,42.4,21.2,41.3266666666667,23.1,42.933333333333294,20.5,43.0,20.29,46.79,6.53,73.2266666666667,19.0222222222222,37.8733333333333,21.7,49.5,19.066666666666695,46.59,6.23333333333333,743.4333333333329,79.6666666666667,8.33333333333333,28.3333333333333,2.9666666666666694
2016-02-09 04:50:00,50,0,21.79,42.5,21.2,41.3266666666667,23.1,42.933333333333294,20.39,42.9,20.29,46.785,6.23,72.79,19.0222222222222,37.8144444444444,21.7,49.515,19.0,46.59,6.21666666666667,743.3166666666668,79.3333333333333,8.16666666666667,28.166666666666696,2.88333333333333
2016-02-09 05:10:00,50,0,21.76,42.53,21.1,41.4,23.1,42.933333333333294,20.39,42.9,20.255,46.7116666666667,5.9,74.6266666666667,19.011111111111095,37.9111111111111,21.6777777777778,49.6866666666667,19.1,46.79,6.16666666666667,743.1,79.1666666666667,8.0,27.666666666666696,2.78333333333333
2016-02-09 05:20:00,50,0,21.7,42.59,21.1,41.4,23.1,43.0,20.39,42.9,20.2,46.59,5.76,74.4333333333333,19.0222222222222,37.9222222222222,21.7,49.91666666666671,19.1,46.79,6.133333333333329,743.0,79.3333333333333,8.0,27.3333333333333,2.7666666666666706
2016-02-09 05:30:00,40,0,21.7,42.59,21.033333333333296,41.3266666666667,23.1,42.9666666666667,20.39,42.9,20.2,46.59,5.56,75.0666666666667,19.0,37.9,21.616666666666696,49.7988888888889,19.1,46.863333333333294,6.1,742.9,79.5,8.0,27.0,2.75
2016-02-09 05:40:00,40,0,21.7,42.59,21.033333333333296,41.433333333333294,23.1,42.9666666666667,20.39,42.9,20.2,46.59,5.5,75.6666666666667,19.0,37.9,21.6,49.715,19.1,46.9,6.06666666666667,742.7999999999998,79.6666666666667,8.0,26.666666666666696,2.7333333333333294
2016-02-09 05:50:00,50,0,21.6,42.5,21.033333333333296,41.433333333333294,23.1,43.0,20.29,42.845,20.2,46.59,5.5,76.19333333333331,19.0,37.8755555555556,21.6,49.8688888888889,19.1,46.9,6.03333333333333,742.7,79.8333333333333,8.0,26.3333333333333,2.7166666666666694
2016-02-09 06:20:00,50,0,21.6,42.56,20.89,41.5,23.1,43.09,20.26,42.76,20.2,46.53,5.425,77.44499999999998,19.0,37.9055555555556,21.6,49.9722222222222,19.1,47.0,6.133333333333329,742.233333333333,80.0,8.0,26.3333333333333,2.8333333333333295
2016-02-09 06:40:00,50,0,21.525,42.59,20.89,41.56,23.1,43.09,20.2,42.7,20.1,46.51,5.8,77.79666666666668,19.0,37.9055555555556,21.5222222222222,50.055,19.1,47.09,6.26666666666667,741.866666666667,80.0,8.0,26.666666666666696,2.9666666666666694
2016-02-09 06:50:00,40,0,21.5,42.59,20.89,41.59,23.1,43.09,20.2,42.7,20.1,46.535,5.8,77.6566666666667,19.0,37.98666666666671,21.511111111111095,50.02,19.1,47.09,6.3333333333333295,741.6833333333329,80.0,8.0,26.8333333333333,3.03333333333333
2016-02-09 07:20:00,40,30,21.39,42.59,20.79,41.59,23.0,42.9,20.1666666666667,42.7,20.1,46.6877777777778,6.1233333333333295,77.6566666666667,18.9938888888889,37.933333333333294,21.5,50.045,19.1,47.2,6.4,740.966666666667,81.3333333333333,7.0,26.666666666666696,3.3333333333333295
2016-02-09 07:30:00,50,20,21.39,42.59,20.79,41.6566666666667,23.0,42.9666666666667,20.1666666666667,42.83333333333329,20.0833333333333,46.6177777777778,6.19,77.59,18.9511111111111,38.0,21.4694444444444,50.1327777777778,19.1,47.2,6.4,740.7,82.0,6.5,26.5,3.45
2016-02-09 07:40:00,70,10,21.39,42.79,20.79,41.79,22.963333333333296,42.9666666666667,20.23,43.36,20.0166666666667,46.543333333333294,6.22666666666667,77.8333333333333,18.963333333333296,38.0,21.4572222222222,50.323333333333295,19.1,47.1266666666667,6.4,740.4333333333329,82.6666666666667,6.0,26.3333333333333,3.56666666666667
2016-02-09 07:50:00,60,0,21.39,42.79,20.7,41.73,22.823333333333295,42.5666666666667,20.23,43.433333333333294,20.0277777777778,46.6005555555556,6.3,77.9,18.9144444444444,38.0,21.4388888888889,50.7566666666667,19.1,47.09,6.4,740.1666666666669,83.3333333333333,5.5,26.166666666666696,3.6833333333333296
2016-02-09 08:00:00,50,0,21.39,42.963333333333296,20.7,41.73,22.79,42.29,20.2,43.5,20.0,46.59,6.43333333333333,78.19333333333331,18.89,38.03,21.4572222222222,51.1866666666667,19.1,47.03,6.4,739.9,84.0,5.0,26.0,3.8
2016-02-09 08:10:00,50,0,21.39,43.2966666666667,20.7,41.8266666666667,22.79,42.23,20.2,43.5,20.0,46.6083333333333,6.5,78.86,18.89,38.025,21.4388888888889,51.275,19.1,46.9666666666667,6.3333333333333295,739.616666666667,85.5,5.0,31.8333333333333,3.9833333333333294
2016-02-09 08:30:00,40,0,21.39,43.29,20.7,42.1266666666667,22.7,42.2,20.1333333333333,43.5,20.0,46.8816666666667,6.4,82.85666666666668,18.9266666666667,38.09,21.39,51.518333333333295,19.1,46.9,6.2,739.0499999999998,88.5,5.0,43.5,4.35
2016-02-09 08:40:00,40,0,21.39,43.4,20.7,42.26,22.675,42.0675,20.1333333333333,43.53,20.0,46.9277777777778,6.3,84.3633333333333,18.9266666666667,38.13888888888889,21.39,51.6022222222222,19.1,46.9,6.133333333333329,738.766666666667,90.0,5.0,49.33333333333329,4.53333333333333
2016-02-09 09:20:00,190,0,21.39,43.76,20.6333333333333,42.433333333333294,22.463333333333296,41.79,20.1,43.53,20.0,46.8816666666667,6.19,87.7,18.873333333333296,37.9833333333333,21.3122222222222,51.2805555555556,19.0,46.1566666666667,5.8333333333333295,737.466666666667,93.0,4.66666666666667,61.66666666666669,4.76666666666667
2016-02-09 09:30:00,150,0,21.39,43.6266666666667,20.6,42.29,22.39,41.73,20.066666666666695,43.43,20.0,46.7672222222222,6.15666666666667,87.76333333333329,18.79,37.8205555555556,21.3011111111111,50.9233333333333,19.0,45.83333333333329,5.75,737.1,93.0,4.5,62.0,4.7
2016-02-09 09:40:00,120,0,21.39,43.56,20.6,42.2,22.3566666666667,41.7,20.0,43.29,20.0,46.645,6.09,87.8966666666667,18.8344444444444,37.8094444444444,21.29,50.7772222222222,19.0,45.5666666666667,5.66666666666667,736.733333333333,93.0,4.3333333333333295,62.33333333333329,4.633333333333329
2016-02-09 10:00:00,60,0,21.29,43.45,20.6,42.1266666666667,22.29,41.6266666666667,20.1,43.3266666666667,20.0,46.433333333333294,6.0,88.3666666666667,18.79,37.7,21.28,50.4377777777778,19.0,44.963333333333296,5.5,736.0,93.0,4.0,63.0,4.5
2016-02-09 10:20:00,180,0,21.29,43.1266666666667,20.6,42.0,22.2,41.5,20.0,43.09,20.0,46.3177777777778,6.0,88.18999999999998,18.79,37.59,21.215,49.965,19.0,44.59,5.3333333333333295,735.1333333333331,94.3333333333333,3.3333333333333295,63.0,4.53333333333333
2016-02-09 10:30:00,480,0,21.29,42.9666666666667,20.6,42.0,22.2,41.4,20.0,43.0,19.9327777777778,46.21,5.9,88.4333333333333,18.79,37.59,21.2,49.95,19.0,45.16666666666671,5.25,734.7,95.0,3.0,63.0,4.55
2016-02-09 10:40:00,530,0,21.29,43.0266666666667,20.5,41.9,22.2,41.4,20.0,43.0,19.89,46.22,5.96666666666667,88.3666666666667,18.79,37.59,21.245,50.033888888888896,19.05,46.1425,5.16666666666667,734.266666666667,95.6666666666667,2.66666666666667,63.0,4.56666666666667
2016-02-09 10:50:00,220,0,21.29,43.23,20.5,41.9666666666667,22.1666666666667,41.433333333333294,20.0,42.933333333333294,19.89,46.1511111111111,5.96666666666667,88.4,18.78,37.59,21.29,50.05,19.066666666666695,46.43,5.0833333333333295,733.8333333333329,96.3333333333333,2.3333333333333295,63.0,4.5833333333333295
2016-02-09 11:00:00,120,0,21.29,43.23,20.5,42.0,22.1,41.545,19.9266666666667,43.06,19.89,46.245,5.96666666666667,88.6666666666667,18.78,37.57,21.29,50.09,19.0,46.29,5.0,733.4,97.0,2.0,63.0,4.6
2016-02-09 11:20:00,100,0,21.29,43.03,20.5,42.0,22.1,41.59,19.89,43.03,19.89,46.3816666666667,5.9,89.9933333333333,18.775,37.57,21.29,50.0772222222222,19.0,46.06,5.0,732.6,97.6666666666667,3.0,48.66666666666669,4.66666666666667
2016-02-09 11:30:00,110,0,21.29,42.9666666666667,20.5,42.0,22.1,41.5,19.89,42.9666666666667,19.89,46.4,5.86666666666667,90.43,18.7,37.59,21.351111111111095,49.9605555555556,19.0,45.933333333333294,5.0,732.2,98.0,3.5,41.5,4.7
2016-02-09 11:40:00,100,10,21.29,42.9,20.4214285714286,41.85,22.033333333333296,41.433333333333294,19.89,42.9,19.89,46.4277777777778,5.8,91.49666666666668,18.705,37.59,21.408333333333296,50.1255555555556,19.0,45.76,5.0,731.7999999999998,98.3333333333333,4.0,34.3333333333333,4.73333333333333
2016-02-09 11:50:00,130,0,21.29,42.7,20.39,41.79,22.0,41.09,19.8566666666667,42.83333333333329,19.89,46.5944444444444,5.86666666666667,92.85666666666668,18.735,37.59,21.4933333333333,50.4877777777778,19.0,45.6266666666667,5.0,731.4,98.6666666666667,4.5,27.166666666666696,4.76666666666667
2016-02-09 12:10:00,560,0,21.29,44.2666666666667,20.39,41.863333333333294,21.89,41.2,19.79,42.645,19.8677777777778,46.7027777777778,5.96666666666667,93.43333333333328,18.71,37.59,21.6,49.87,19.0,45.4,5.0,730.716666666667,98.8333333333333,4.8333333333333295,21.5,4.78333333333333
2016-02-09 12:20:00,430,0,21.43,44.86,20.39,42.09666666666671,21.963333333333296,41.4,19.79,42.59,19.89,46.9827777777778,6.19,93.69,18.7,37.6327777777778,21.6277777777778,49.1733333333333,19.0,45.26,5.0,730.4333333333329,98.6666666666667,4.66666666666667,23.0,4.76666666666667
2016-02-09 12:40:00,350,0,21.5,44.03,20.39,42.6566666666667,22.4975,43.0425,19.79,42.5,19.89,47.1977777777778,6.36666666666667,94.0,18.7,37.71,21.8566666666667,48.3972222222222,19.0,45.09,5.0,729.866666666667,98.3333333333333,4.3333333333333295,26.0,4.73333333333333
2016-02-09 12:50:00,330,0,21.6,43.83333333333329,20.4725,42.8975,22.7,43.2,19.79,42.5,19.89,47.3033333333333,6.3,94.0,18.7,37.775,21.9572222222222,48.1172222222222,19.0,45.09,5.0,729.5833333333329,98.1666666666667,4.16666666666667,27.5,4.71666666666667
2016-02-09 13:00:00,280,0,21.6666666666667,43.7,20.5,43.0,22.945,43.145,19.73,42.5,19.89,47.4,6.12666666666667,93.7266666666667,18.7,37.775,22.05,47.8805555555556,19.0,45.0,5.0,729.2999999999998,98.0,4.0,29.0,4.7
2016-02-09 13:10:00,220,0,21.79,43.545,20.5,43.1266666666667,23.1,42.97,19.79,42.5,19.89,47.4055555555556,5.93333333333333,93.8666666666667,18.7,37.7,22.1055555555556,47.6672222222222,19.0,45.0,4.93333333333333,729.3333333333329,98.1666666666667,4.0,28.8333333333333,4.65
2016-02-09 13:20:00,150,0,21.823333333333295,44.5,20.5,43.2,23.1333333333333,42.59666666666671,19.79,42.4666666666667,19.89,47.488888888888894,5.65666666666667,94.0,18.73,37.69388888888889,22.1888888888889,47.46,19.0,44.9,4.86666666666667,729.366666666667,98.3333333333333,4.0,28.666666666666696,4.6
2016-02-09 13:30:00,120,0,21.89,46.0933333333333,20.5,43.3266666666667,23.1666666666667,42.4,19.73,42.4,19.89,47.68111111111111,5.59,94.0,18.71,37.6022222222222,22.255,47.3033333333333,19.0,44.8266666666667,4.8,729.4,98.5,4.0,28.5,4.55
2016-02-09 13:50:00,140,0,21.89,44.59666666666671,20.5,43.363333333333294,22.89,41.93,19.7,42.29,19.8066666666667,48.4133333333333,5.6233333333333295,93.93333333333328,18.7,37.59,22.39,47.035,19.0,44.695,4.66666666666667,729.466666666667,98.8333333333333,4.0,28.166666666666696,4.45
2016-02-09 14:10:00,130,0,21.89,43.86,20.6,43.09,22.6666666666667,41.723333333333294,19.7,42.23,19.79,48.7811111111111,5.59,93.7266666666667,18.7,37.51,22.5055555555556,47.015,19.0,44.5,4.55,729.7,98.5,4.66666666666667,33.5,4.28333333333333
2016-02-09 14:20:00,130,0,21.89,43.6333333333333,20.6,43.03,22.6,41.59,19.7,42.2,19.79,48.8877777777778,5.59,93.62333333333329,18.7,37.5,22.588888888888896,46.9194444444444,19.0,44.5,4.5,729.9,98.0,5.3333333333333295,39.0,4.16666666666667
2016-02-09 14:40:00,130,0,21.823333333333295,43.23,20.6,42.73,22.5,41.59,19.6333333333333,42.1266666666667,19.745,49.0,5.56,93.56,18.7,37.515,22.7,46.9,19.0,44.4,4.4,730.2999999999998,97.0,6.66666666666667,50.0,3.9333333333333296
2016-02-09 14:50:00,120,0,21.89,43.23,20.73,42.79,22.463333333333296,41.56,19.7,42.2,19.7,49.055,5.3725,93.4,18.7,37.5,22.715,46.893888888888895,19.0,44.29,4.35,730.5,96.5,7.3333333333333295,55.5,3.8166666666666704
2016-02-09 15:10:00,240,0,22.0,42.7666666666667,21.033333333333296,42.4666666666667,22.5,41.5,19.6,42.0,19.7,49.2,4.593333333333329,93.0266666666667,18.7,37.245,22.79,46.3755555555556,19.0,44.2,4.11666666666667,730.983333333333,95.8333333333333,7.5,57.5,3.4833333333333294
2016-02-09 15:40:00,210,0,22.23,45.293333333333294,21.53,41.6566666666667,22.463333333333296,41.4,19.6,41.7,19.65,49.145,3.73,92.53,18.6888888888889,36.6966666666667,22.878888888888895,45.3805555555556,19.0,43.933333333333294,3.56666666666667,731.8333333333329,95.3333333333333,6.0,47.0,2.8333333333333295
2016-02-09 15:50:00,160,0,22.29,47.4266666666667,21.73,41.33333333333329,22.4266666666667,41.69333333333329,19.6,41.56,19.6333333333333,49.1327777777778,3.73,92.46666666666668,18.6722222222222,36.52833333333329,22.9327777777778,45.1372222222222,19.0,43.76,3.38333333333333,732.116666666667,95.1666666666667,5.5,43.5,2.61666666666667
2016-02-09 16:00:00,110,0,22.39,48.363333333333294,21.8566666666667,41.26,22.5,42.0266666666667,19.533333333333296,41.433333333333294,19.6,49.1877777777778,3.79,92.4,18.6611111111111,36.3905555555556,22.9877777777778,44.94333333333329,19.0,43.7,3.2,732.4,95.0,5.0,40.0,2.4
2016-02-09 16:10:00,100,0,22.39,46.23,21.89,41.2,22.5,42.26,19.5,41.363333333333294,19.6,49.23,3.79,92.3,18.6666666666667,36.245,22.963333333333296,44.9105555555556,19.0,43.59,3.35,732.716666666667,94.3333333333333,5.16666666666667,38.0,2.45
2016-02-09 16:20:00,110,0,22.39,44.6966666666667,22.0,41.06,22.5,42.1725,19.5,41.29,19.6,49.275,3.8633333333333297,92.3666666666667,18.6777777777778,36.1755555555556,22.945,45.1488888888889,19.0,43.53,3.5,733.033333333333,93.6666666666667,5.3333333333333295,36.0,2.5
2016-02-09 16:30:00,110,0,22.39,43.92,22.0,40.86,22.5,42.09,19.5,41.09,19.6,49.255,3.9333333333333296,92.3666666666667,18.6777777777778,36.1755555555556,22.89,45.1627777777778,19.0,43.4666666666667,3.65,733.35,93.0,5.5,34.0,2.55
2016-02-09 17:10:00,130,0,22.29,42.43,21.89,40.53,22.4266666666667,41.9,19.5,40.9666666666667,19.6,49.19388888888889,4.0,92.19,18.6777777777778,36.1005555555556,23.1,44.3327777777778,19.0,43.23,4.133333333333329,734.4333333333329,91.3333333333333,5.66666666666667,30.0,2.8
2016-02-09 17:20:00,140,0,22.29,42.09666666666671,21.89,40.4666666666667,22.39,41.76,19.5,40.9666666666667,19.6,49.1266666666667,4.0,92.19,18.7,36.135,23.15,44.29,19.0,43.2,4.16666666666667,734.5666666666668,91.6666666666667,5.3333333333333295,32.0,2.9
2016-02-09 17:40:00,120,30,22.3566666666667,41.6566666666667,21.89,40.09,22.39,41.6266666666667,19.39,40.79,19.5833333333333,48.96,4.165,92.2175,19.0288888888889,39.7977777777778,23.2,44.3572222222222,19.0,43.2,4.23333333333333,734.8333333333329,92.3333333333333,4.66666666666667,36.0,3.1
2016-02-09 18:10:00,120,20,22.39,41.29,22.0,39.933333333333294,22.39,41.79,19.39,40.7,19.5222222222222,48.9944444444444,4.06,92.26333333333329,19.75,40.59,23.28,44.7077777777778,19.0,43.09,4.23333333333333,735.266666666667,93.0,4.0,40.0,3.2166666666666694
2016-02-09 18:20:00,120,20,22.39,41.23,21.963333333333296,40.0,22.39,41.76,19.39,40.7,19.5222222222222,49.0,4.0,92.2266666666667,19.78,40.68166666666671,23.29,44.7,19.0,43.09,4.16666666666667,735.4333333333329,93.0,4.0,40.0,3.13333333333333
2016-02-09 18:30:00,140,20,22.39,41.2,21.89,40.0,22.39,41.6266666666667,19.39,40.7,19.5,49.0611111111111,3.9333333333333296,92.3,19.8066666666667,40.7433333333333,23.3066666666667,44.6755555555556,19.0,43.09,4.1,735.6,93.0,4.0,40.0,3.05
2016-02-09 18:50:00,270,10,22.39,41.7,21.89,39.933333333333294,22.39,41.6633333333333,19.39,40.7,19.5,49.275,3.59,92.3,19.908333333333296,40.9777777777778,23.39,44.6122222222222,19.066666666666695,43.09,3.9666666666666694,735.9333333333329,93.0,4.0,40.0,2.88333333333333
2016-02-09 19:00:00,650,10,22.463333333333296,43.16666666666671,22.0,39.79,22.39,41.73,19.39,40.59,19.5,49.29,3.59,92.3,19.9933333333333,41.0611111111111,23.34,44.2561111111111,19.0,42.9666666666667,3.9,736.1,93.0,4.0,40.0,2.8
2016-02-09 19:10:00,690,10,22.533333333333296,45.0266666666667,22.066666666666695,39.79,22.39,41.93,19.323333333333295,40.59,19.5,49.2961111111111,3.59,92.3,20.066666666666695,41.2666666666667,23.198333333333295,43.7761111111111,19.066666666666695,42.9666666666667,3.8333333333333295,736.216666666667,93.0,4.16666666666667,40.0,2.75
2016-02-09 19:20:00,340,10,22.6,50.433333333333294,22.1,40.3666666666667,22.39,42.2266666666667,19.29,40.59,19.5,49.4627777777778,3.7,92.4,20.1761111111111,42.0611111111111,23.088888888888896,43.3577777777778,19.066666666666695,42.9666666666667,3.7666666666666706,736.3333333333329,93.0,4.3333333333333295,40.0,2.7
2016-02-09 19:30:00,100,10,22.73,57.4233333333333,22.1975,41.7175,22.4725,43.375,19.29,40.59,19.4694444444444,49.8011111111111,3.5666666666666695,92.3333333333333,20.2977777777778,43.76,23.0055555555556,42.9533333333333,19.0,42.9,3.7,736.45,93.0,4.5,40.0,2.65
2016-02-09 19:40:00,120,10,22.79,56.09,22.29,42.863333333333294,22.566666666666695,44.793333333333294,19.29,40.5,19.4816666666667,50.2872222222222,3.26,92.4,20.3961111111111,44.6305555555556,22.9205555555556,43.1377777777778,19.066666666666695,42.9666666666667,3.6333333333333298,736.5666666666668,93.0,4.66666666666667,40.0,2.6
2016-02-09 19:50:00,140,20,22.89,53.545,22.39,42.9666666666667,22.6,45.3266666666667,19.29,40.5,19.5,50.7155555555556,3.0666666666666695,92.3333333333333,20.4877777777778,44.7044444444444,22.89,43.9144444444444,19.066666666666695,42.9666666666667,3.56666666666667,736.6833333333329,93.0,4.8333333333333295,40.0,2.55
2016-02-09 20:20:00,160,20,23.0,48.6,22.39,41.8,22.6,44.86,19.39,42.79,19.4755555555556,51.07,2.45,92.3,20.6611111111111,43.2333333333333,23.1277777777778,44.3561111111111,19.1,42.9,3.4,737.033333333333,93.0,5.3333333333333295,40.0,2.36666666666667
2016-02-09 20:30:00,140,10,23.0,47.66666666666671,22.5,41.6633333333333,22.6,44.5266666666667,19.39,42.6566666666667,19.4694444444444,51.035,2.29,92.3,20.6222222222222,42.09,23.205,44.1327777777778,19.0,42.6633333333333,3.35,737.15,93.0,5.5,40.0,2.3
2016-02-09 21:00:00,140,10,23.0,45.1,22.4266666666667,41.0666666666667,22.6,43.933333333333294,19.29,41.83333333333329,19.4694444444444,50.9538888888889,2.4,92.3,20.3961111111111,40.18111111111111,23.3011111111111,43.62,19.0,41.86,3.2,737.5,93.0,6.0,40.0,2.1
2016-02-09 21:10:00,150,10,23.0,44.69333333333329,22.39,41.0,22.6,43.76,19.29,41.6266666666667,19.408333333333296,50.8694444444444,2.53,92.3,20.39,39.7377777777778,23.3622222222222,43.3627777777778,18.9266666666667,41.5266666666667,3.28333333333333,737.5499999999998,92.6666666666667,6.3333333333333295,40.0,2.13333333333333
2016-02-09 21:30:00,130,10,23.0,44.03,22.39,40.863333333333294,22.6,43.59,19.29,41.23,19.4327777777778,50.8327777777778,2.73,92.3,20.378888888888895,39.1022222222222,23.3961111111111,42.9077777777778,18.89,41.06,3.45,737.65,92.0,7.0,40.0,2.2
2016-02-09 21:40:00,130,0,22.9266666666667,43.6633333333333,22.323333333333295,40.79,22.6,43.53,19.29,40.995,19.445,50.8266666666667,2.86333333333333,92.3,20.2955555555556,38.80666666666671,23.408333333333296,42.8738888888889,18.89,40.86,3.53333333333333,737.7,91.6666666666667,7.3333333333333295,40.0,2.2333333333333294
2016-02-09 21:50:00,130,0,22.9266666666667,43.33,22.29,40.73,22.5,43.4666666666667,19.29,40.863333333333294,19.4205555555556,50.728888888888896,3.0,92.19,20.29,38.5372222222222,23.3566666666667,42.79,18.89,40.6633333333333,3.61666666666667,737.75,91.3333333333333,7.666666666666669,40.0,2.2666666666666706
2016-02-09 22:00:00,140,0,22.89,42.93,22.29,40.79,22.5,43.4,19.29,40.73,19.39,50.6266666666667,3.06,92.26333333333329,20.29,38.4377777777778,23.3177777777778,42.765,18.89,40.53,3.7,737.7999999999998,91.0,8.0,40.0,2.3
2016-02-09 22:20:00,130,0,22.823333333333295,42.4,22.23,40.6266666666667,22.533333333333296,43.29,19.2,40.5,19.39,50.3805555555556,3.2,92.19,20.29,38.08,23.29,42.845,18.89,40.2,3.6,738.0,90.0,7.3333333333333295,40.0,2.06666666666667
2016-02-09 22:30:00,100,10,22.823333333333295,42.2666666666667,22.1666666666667,40.4,22.566666666666695,43.29,19.2,40.4,19.39,50.235,3.06,92.26333333333329,20.29,37.9927777777778,23.3122222222222,42.7561111111111,18.8566666666667,39.9666666666667,3.55,738.1,89.5,7.0,40.0,1.95
2016-02-09 22:50:00,80,0,22.79,42.09,22.1,40.4,22.5,43.29,19.2,40.4,19.39,50.3205555555556,2.76,92.19,20.29,38.52833333333329,23.4022222222222,43.0616666666667,18.79,40.03,3.45,738.2999999999998,88.5,6.3333333333333295,40.0,1.71666666666667
